#TAXONOMY,Kingdom,Phylum,Class,Order,Family,Genus
ASV3612,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas_3
ASV3493,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas_3
ASV5048,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas_3
ASV732,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas_3
ASV8282,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas_3
ASV4959,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas_3
ASV3645,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Centipeda
ASV2341,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,unclassified
ASV8335,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,unclassified
ASV6871,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas
ASV8118,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas
ASV710,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas
ASV4035,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas
ASV7787,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas
ASV7818,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas
ASV5772,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megamonas
ASV5967,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,unclassified
ASV9061,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Pelosinus
ASV3709,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaerovibrio
ASV6755,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaerovibrio
ASV63,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV8883,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV2952,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV5305,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV4555,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV5303,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV6149,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV4034,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV3832,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV9158,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV3457,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV3088,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV2369,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV5773,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV52,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV5086,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV28,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV8489,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV440,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV8891,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV5753,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV4554,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV3163,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV25,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV814,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV330,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV3848,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV866,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV4298,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV141,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV1657,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV3526,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV8940,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Negativicoccus
ASV190,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Negativicoccus
ASV1868,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Negativicoccus
ASV994,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Negativicoccus
ASV3658,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Negativicoccus
ASV1405,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister
ASV8185,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister
ASV6239,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister
ASV2659,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister
ASV7784,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister
ASV7072,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister
ASV255,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister
ASV2103,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister
ASV1107,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister
ASV5422,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister
ASV8498,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister
ASV8612,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister
ASV4557,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,unclassified
ASV1037,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,unclassified
ASV2764,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,unclassified
ASV2837,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV1952,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera
ASV4919,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera
ASV3207,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaeroglobus
ASV4547,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaeroglobus
ASV4549,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaeroglobus
ASV4428,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaeroglobus
ASV4859,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaeroglobus
ASV4183,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera
ASV7462,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella
ASV404,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera
ASV7469,Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Hydrogenispora
ASV9334,Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Hydrogenispora
ASV7949,Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Hydrogenispora
ASV8533,Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Hydrogenispora
ASV7520,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV6387,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV2424,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV8228,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV4836,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV7580,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV7414,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV3120,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV3692,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV7527,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV9054,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV8607,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV5396,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV2615,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV1459,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV6176,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV8606,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV5166,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfosporosinus
ASV6695,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitobacterium
ASV7155,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfosporosinus
ASV9228,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV8431,Bacteria,Firmicutes,unclassified,unclassified,unclassified,unclassified
ASV5012,Bacteria,Firmicutes,Negativicutes,Selenomonadales,unclassified,unclassified
ASV8599,Bacteria,Firmicutes,Clostridia,unclassified,unclassified,unclassified
ASV1785,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV1506,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus
ASV8906,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus
ASV224,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus
ASV2908,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus
ASV5593,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV4710,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV7870,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV4163,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV6382,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV4166,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV1760,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV4351,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV1733,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV5605,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV599,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV646,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV1890,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,unclassified
ASV8043,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium
ASV5141,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium
ASV4032,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,unclassified
ASV6876,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga
ASV8497,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga
ASV5057,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium
ASV7903,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis
ASV9227,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis
ASV4379,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis
ASV2634,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis
ASV2431,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis
ASV4749,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis
ASV4377,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis
ASV4842,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis
ASV9294,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV7394,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV8855,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV7407,Bacteria,Firmicutes,unclassified,unclassified,unclassified,unclassified
ASV5333,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV6681,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV7720,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV6657,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV5317,Bacteria,unclassified,unclassified,unclassified,unclassified,unclassified
ASV5253,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV5669,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV8800,Bacteria,Firmicutes,unclassified,unclassified,unclassified,unclassified
ASV8464,Bacteria,Firmicutes,unclassified,unclassified,unclassified,unclassified
ASV7857,Bacteria,unclassified,unclassified,unclassified,unclassified,unclassified
ASV7740,Bacteria,unclassified,unclassified,unclassified,unclassified,unclassified
ASV6169,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV5890,Bacteria,unclassified,unclassified,unclassified,unclassified,unclassified
ASV6171,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV7544,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV5972,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV9050,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV8088,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV8578,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV5884,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV8094,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV3955,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV5070,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV3097,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV6358,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV7423,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV8449,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV4724,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV6762,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV6791,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV2537,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV7700,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV5872,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV8873,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV6545,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV6640,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV5325,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV7264,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV3567,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV6523,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV8010,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV6763,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV8832,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV7918,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV7701,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV8805,Bacteria,Firmicutes,unclassified,unclassified,unclassified,unclassified
ASV1789,Bacteria,unclassified,unclassified,unclassified,unclassified,unclassified
ASV8046,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV8572,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV4112,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV9249,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV7613,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV8461,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV8380,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV9394,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV6266,Bacteria,unclassified,unclassified,unclassified,unclassified,unclassified
ASV6649,Bacteria,unclassified,unclassified,unclassified,unclassified,unclassified
ASV7840,Bacteria,unclassified,unclassified,unclassified,unclassified,unclassified
ASV9021,Bacteria,unclassified,unclassified,unclassified,unclassified,unclassified
ASV9047,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV8646,Bacteria,unclassified,unclassified,unclassified,unclassified,unclassified
ASV9237,Bacteria,unclassified,unclassified,unclassified,unclassified,unclassified
ASV7559,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV7092,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV6090,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV8053,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV8602,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV4545,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV8058,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV8575,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV9017,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified
ASV7101,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV1566,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV4608,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV7526,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV7583,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
ASV3648,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,unclassified
